Year,Year Code,Sex,Sex Code,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude,Rate,Crude Rate
2000,2000,Male,M,California,6,55-59 years,55-59,73,711203,,,10.3
2000,2000,Male,M,California,6,60-64 years ,60-64,46,546105,,,8.4
2000,2000,Male,M,California,6,65-69 years,65-69,21,456776,,,4.6
2000,2000,Male,M,Colorado,8,25-29 years,25-29,26,175593,,,14.8
2000,2000,Male,M,Colorado,8,30-34 years,30-34,25,172898,,,14.5
2000,2000,Male,M,Colorado,8,35-39 years,35-39,42,185712,,,22.6
2000,2000,Male,M,Colorado,8,40-44 years,40-44,44,186634,,,23.6
2000,2000,Male,M,Colorado,8,45-49 years,45-49,45,167899,,,26.8
2000,2000,Male,M,Connecticut,9,25-29 years,25-29,25,99980,,,25.0
2000,2000,Male,M,Connecticut,9,30-34 years,30-34,33,122733,,,26.9
2000,2000,Male,M,Connecticut,9,35-39 years,35-39,43,142480,,,30.2
2000,2000,Male,M,Connecticut,9,40-44 years,40-44,50,142749,,,35.0
2000,2000,Male,M,Connecticut,9,45-49 years,45-49,45,123872,,,36.3
2000,2000,Male,M,Connecticut,9,50-54 years,50-54,21,110241,,,19.0
2000,2000,Male,M,Florida,12,15-19 years,15-19,23,521474,,,4.4
2000,2000,Male,M,Florida,12,20-24 years,20-24,71,475178,,,14.9
2000,2000,Male,M,Florida,12,25-29 years,25-29,54,504211,,,10.7
2000,2000,Male,M,Florida,12,30-34 years,30-34,76,549078,,,13.8
2000,2000,Male,M,Florida,12,35-39 years,35-39,133,631110,,,21.1
2000,2000,Male,M,Florida,12,40-44 years,40-44,164,606579,,,27.0
2000,2000,Male,M,Florida,12,45-49 years,45-49,138,530063,,,26.0
2000,2000,Male,M,Florida,12,50-54 years,50-54,74,475141,,,15.6
2000,2000,Male,M,Florida,12,55-59 years,55-59,31,388142,,,8.0
2000,2000,Male,M,Georgia,13,20-24 years,20-24,23,306463,,,7.5
2000,2000,Male,M,Georgia,13,25-29 years,25-29,26,325750,,,8.0
2000,2000,Male,M,Georgia,13,30-34 years,30-34,36,330797,,,10.9
2000,2000,Male,M,Georgia,13,35-39 years,35-39,39,347792,,,11.2
2000,2000,Male,M,Georgia,13,40-44 years,40-44,36,322711,,,11.2
2000,2000,Male,M,Georgia,13,45-49 years,45-49,45,278549,,,16.2
2000,2000,Male,M,Illinois,17,15-19 years,15-19,24,462538,,,5.2
2000,2000,Male,M,Illinois,17,20-24 years,20-24,47,434984,,,10.8
2000,2000,Male,M,Illinois,17,25-29 years,25-29,58,451178,,,12.9
2000,2000,Male,M,Illinois,17,30-34 years,30-34,79,463257,,,17.1
2000,2000,Male,M,Illinois,17,35-39 years,35-39,112,496442,,,22.6
2000,2000,Male,M,Illinois,17,40-44 years,40-44,127,488627,,,26.0
2000,2000,Male,M,Illinois,17,45-49 years,45-49,103,430143,,,23.9
2000,2000,Male,M,Illinois,17,50-54 years,50-54,54,367435,,,14.7
2000,2000,Male,M,Indiana,18,20-24 years,20-24,24,216402,,,11.1
2000,2000,Male,M,Indiana,18,30-34 years,30-34,24,212766,,,11.3
2000,2000,Male,M,Indiana,18,35-39 years,35-39,29,238147,,,12.2
2000,2000,Male,M,Indiana,18,40-44 years,40-44,37,240163,,,15.4
2000,2000,Male,M,Indiana,18,45-49 years,45-49,26,217536,,,12.0
2000,2000,Male,M,Kansas,20,40-44 years,40-44,25,106394,,,23.5
2000,2000,Male,M,Kentucky,21,25-29 years,25-29,21,141769,,,14.8
2000,2000,Male,M,Kentucky,21,35-39 years,35-39,37,159316,,,23.2
2000,2000,Male,M,Kentucky,21,40-44 years,40-44,29,158212,,,18.3
2000,2000,Male,M,Louisiana,22,20-24 years,20-24,31,161171,,,19.2
2000,2000,Male,M,Louisiana,22,30-34 years,30-34,22,149466,,,14.7
2000,2000,Male,M,Louisiana,22,35-39 years,35-39,42,166584,,,25.2
2000,2000,Male,M,Louisiana,22,40-44 years,40-44,30,170766,,,17.6
2000,2000,Male,M,Louisiana,22,45-49 years,45-49,28,153615,,,18.2
2000,2000,Male,M,Maryland,24,20-24 years,20-24,32,156486,,,20.4
2000,2000,Male,M,Maryland,24,25-29 years,25-29,25,166474,,,15.0
2000,2000,Male,M,Maryland,24,30-34 years,30-34,56,196317,,,28.5
2000,2000,Male,M,Maryland,24,35-39 years,35-39,96,225189,,,42.6
2000,2000,Male,M,Maryland,24,40-44 years,40-44,117,218565,,,53.5
2000,2000,Male,M,Maryland,24,45-49 years,45-49,88,191095,,,46.1
2000,2000,Male,M,Maryland,24,50-54 years,50-54,39,170998,,,22.8
2000,2000,Male,M,Massachusetts,25,20-24 years,20-24,24,198756,,,12.1
2000,2000,Male,M,Massachusetts,25,25-29 years,25-29,35,213376,,,16.4
2000,2000,Male,M,Massachusetts,25,30-34 years,30-34,38,242386,,,15.7
2000,2000,Male,M,Massachusetts,25,35-39 years,35-39,59,266507,,,22.1
2000,2000,Male,M,Massachusetts,25,40-44 years,40-44,77,255838,,,30.1
2000,2000,Male,M,Massachusetts,25,45-49 years,45-49,57,225029,,,25.3
2000,2000,Male,M,Michigan,26,25-29 years,25-29,37,327764,,,11.3
2000,2000,Male,M,Michigan,26,30-34 years,30-34,71,354559,,,20.0
2000,2000,Male,M,Michigan,26,35-39 years,35-39,104,391749,,,26.5
2000,2000,Male,M,Michigan,26,40-44 years,40-44,130,401485,,,32.4
2000,2000,Male,M,Michigan,26,45-49 years,45-49,111,363472,,,30.5
2000,2000,Male,M,Michigan,26,50-54 years,50-54,65,311850,,,20.8
2000,2000,Male,M,Minnesota,27,40-44 years,40-44,22,207355,,,10.6
2000,2000,Male,M,Missouri,29,25-29 years,25-29,20,180285,,,11.1
2000,2000,Male,M,Missouri,29,30-34 years,30-34,26,187446,,,13.9
2000,2000,Male,M,Missouri,29,35-39 years,35-39,33,219939,,,15.0
2000,2000,Male,M,Missouri,29,40-44 years,40-44,28,219458,,,12.8
2000,2000,Male,M,Missouri,29,45-49 years,45-49,31,193673,,,16.0
2000,2000,Male,M,Missouri,29,50-54 years,50-54,21,168679,,,12.4
2000,2000,Male,M,Nevada,32,35-39 years,35-39,25,87034,,,28.7
2000,2000,Male,M,Nevada,32,40-44 years,40-44,37,80672,,,45.9
2000,2000,Male,M,Nevada,32,45-49 years,45-49,41,71140,,,57.6
2000,2000,Male,M,Nevada,32,50-54 years,50-54,27,64516,,,41.9
2000,2000,Male,M,New Jersey,34,20-24 years,20-24,56,244628,,,22.9
2000,2000,Male,M,New Jersey,34,25-29 years,25-29,49,272873,,,18.0
2000,2000,Male,M,New Jersey,34,30-34 years,30-34,81,319031,,,25.4
2000,2000,Male,M,New Jersey,34,35-39 years,35-39,115,360230,,,31.9
2000,2000,Male,M,New Jersey,34,40-44 years,40-44,109,348061,,,31.3
2000,2000,Male,M,New Jersey,34,45-49 years,45-49,88,297845,,,29.5
2000,2000,Male,M,New Jersey,34,50-54 years,50-54,31,263357,,,11.8
2000,2000,Male,M,New Mexico,35,30-34 years,30-34,20,59140,,,33.8
2000,2000,Male,M,New Mexico,35,35-39 years,35-39,37,69404,,,53.3
2000,2000,Male,M,New Mexico,35,40-44 years,40-44,40,69488,,,57.6
2000,2000,Male,M,New Mexico,35,45-49 years,45-49,38,63689,,,59.7
2000,2000,Male,M,New York,36,20-24 years,20-24,24,623029,,,3.9
2000,2000,Male,M,New York,36,25-29 years,25-29,37,640315,,,5.8
2000,2000,Male,M,New York,36,30-34 years,30-34,77,715306,,,10.8
2000,2000,Male,M,New York,36,35-39 years,35-39,111,770307,,,14.4
2000,2000,Male,M,New York,36,40-44 years,40-44,126,738969,,,17.1
2000,2000,Male,M,New York,36,45-49 years,45-49,115,649533,,,17.7
2000,2000,Male,M,New York,36,50-54 years,50-54,78,577392,,,13.5
2000,2000,Male,M,New York,36,55-59 years,55-59,33,436363,,,7.6
2000,2000,Male,M,North Carolina,37,25-29 years,25-29,39,307363,,,12.7
2000,2000,Male,M,North Carolina,37,30-34 years,30-34,33,309302,,,10.7
2000,2000,Male,M,North Carolina,37,35-39 years,35-39,65,326356,,,19.9
2000,2000,Male,M,North Carolina,37,40-44 years,40-44,60,310945,,,19.3
2000,2000,Male,M,North Carolina,37,45-49 years,45-49,50,277718,,,18.0
2000,2000,Male,M,North Carolina,37,50-54 years,50-54,22,250294,,,8.8
2000,2000,Male,M,Ohio,39,25-29 years,25-29,22,366452,,,6.0
2000,2000,Male,M,Ohio,39,30-34 years,30-34,41,390689,,,10.5
2000,2000,Male,M,Ohio,39,35-39 years,35-39,63,435881,,,14.5
2000,2000,Male,M,Ohio,39,40-44 years,40-44,87,454202,,,19.2
2000,2000,Male,M,Ohio,39,45-49 years,45-49,86,411052,,,20.9
2000,2000,Male,M,Ohio,39,50-54 years,50-54,39,357926,,,10.9
2000,2000,Male,M,Oklahoma,40,35-39 years,35-39,39,129416,,,30.1
2000,2000,Male,M,Oklahoma,40,40-44 years,40-44,29,131306,,,22.1
2000,2000,Male,M,Oklahoma,40,45-49 years,45-49,28,119074,,,23.5
2000,2000,Male,M,Oregon,41,35-39 years,35-39,31,129083,,,24.0
2000,2000,Male,M,Oregon,41,40-44 years,40-44,47,134072,,,35.1
2000,2000,Male,M,Oregon,41,45-49 years,45-49,25,134761,,,18.6
2000,2000,Male,M,Oregon,41,50-54 years,50-54,31,117417,,,26.4
2000,2000,Male,M,Pennsylvania,42,15-19 years,15-19,31,433692,,,7.1
2000,2000,Male,M,Pennsylvania,42,20-24 years,20-24,70,372883,,,18.8
2000,2000,Male,M,Pennsylvania,42,25-29 years,25-29,84,366302,,,22.9
2000,2000,Male,M,Pennsylvania,42,30-34 years,30-34,118,410504,,,28.7
2000,2000,Male,M,Pennsylvania,42,35-39 years,35-39,142,468805,,,30.3
2000,2000,Male,M,Pennsylvania,42,40-44 years,40-44,156,492309,,,31.7
2000,2000,Male,M,Pennsylvania,42,45-49 years,45-49,113,448805,,,25.2
2000,2000,Male,M,Pennsylvania,42,50-54 years,50-54,76,389762,,,19.5
2000,2000,Male,M,South Carolina,45,35-39 years,35-39,27,154772,,,17.4
2000,2000,Male,M,South Carolina,45,40-44 years,40-44,39,151219,,,25.8
2000,2000,Male,M,South Carolina,45,45-49 years,45-49,34,138873,,,24.5
2000,2000,Male,M,Tennessee,47,20-24 years,20-24,25,194742,,,12.8
2000,2000,Male,M,Tennessee,47,25-29 years,25-29,20,203113,,,9.8
2000,2000,Male,M,Tennessee,47,30-34 years,30-34,27,205955,,,13.1
2000,2000,Male,M,Tennessee,47,35-39 years,35-39,33,223109,,,14.8
2000,2000,Male,M,Tennessee,47,40-44 years,40-44,63,219802,,,28.7
2000,2000,Male,M,Tennessee,47,45-49 years,45-49,35,201425,,,17.4
2000,2000,Male,M,Texas,48,15-19 years,15-19,32,847462,,,3.8
2000,2000,Male,M,Texas,48,20-24 years,20-24,67,794799,,,8.4
2000,2000,Male,M,Texas,48,25-29 years,25-29,73,810965,,,9.0
2000,2000,Male,M,Texas,48,30-34 years,30-34,83,798051,,,10.4
2000,2000,Male,M,Texas,48,35-39 years,35-39,121,849270,,,14.2
2000,2000,Male,M,Texas,48,40-44 years,40-44,166,819334,,,20.3
2000,2000,Male,M,Texas,48,45-49 years,45-49,101,702056,,,14.4
2000,2000,Male,M,Texas,48,50-54 years,50-54,61,587762,,,10.4
2000,2000,Male,M,Texas,48,55-59 years,55-59,27,436105,,,6.2
2000,2000,Male,M,Utah,49,30-34 years,30-34,24,76853,,,31.2
2000,2000,Male,M,Utah,49,35-39 years,35-39,37,76507,,,48.4
2000,2000,Male,M,Utah,49,40-44 years,40-44,23,75069,,,30.6
2000,2000,Male,M,Virginia,51,20-24 years,20-24,29,249404,,,11.6
2000,2000,Male,M,Virginia,51,25-29 years,25-29,21,251471,,,8.4
2000,2000,Male,M,Virginia,51,30-34 years,30-34,35,270015,,,13.0
2000,2000,Male,M,Virginia,51,35-39 years,35-39,50,303441,,,16.5
2000,2000,Male,M,Virginia,51,40-44 years,40-44,70,290536,,,24.1
2000,2000,Male,M,Virginia,51,45-49 years,45-49,33,256588,,,12.9
2000,2000,Male,M,Virginia,51,50-54 years,50-54,20,231188,,,8.7
2000,2000,Male,M,Washington,53,20-24 years,20-24,20,200812,,,10.0
2000,2000,Male,M,Washington,53,25-29 years,25-29,22,206789,,,10.6
2000,2000,Male,M,Washington,53,30-34 years,30-34,43,223414,,,19.2
2000,2000,Male,M,Washington,53,35-39 years,35-39,63,244033,,,25.8
2000,2000,Male,M,Washington,53,40-44 years,40-44,79,246265,,,32.1
2000,2000,Male,M,Washington,53,45-49 years,45-49,84,225509,,,37.2
2000,2000,Male,M,Washington,53,50-54 years,50-54,42,195058,,,21.5
2000,2000,Male,M,Wisconsin,55,35-39 years,35-39,29,217663,,,13.3
2000,2000,Male,M,Wisconsin,55,40-44 years,40-44,37,221424,,,16.7
2000,2000,Male,M,Wisconsin,55,45-49 years,45-49,32,200621,,,16.0
2000,2000,Male,M,Wisconsin,55,50-54 years,50-54,25,168086,,,14.9
2001,2001,Female,F,Alabama,1,40-44 years,40-44,21,178029,,,11.8
2001,2001,Female,F,Arizona,4,35-39 years,35-39,33,191129,,,17.3
2001,2001,Female,F,Arizona,4,40-44 years,40-44,41,193325,,,21.2
2001,2001,Female,F,Arizona,4,45-49 years,45-49,32,175603,,,18.2
2001,2001,Female,F,California,6,30-34 years,30-34,41,1324879,,,3.1
2001,2001,Female,F,California,6,35-39 years,35-39,71,1368365,,,5.2
2001,2001,Female,F,California,6,40-44 years,40-44,90,1356600,,,6.6
2001,2001,Female,F,California,6,45-49 years,45-49,90,1217673,,,7.4
2001,2001,Female,F,California,6,50-54 years,50-54,69,1081662,,,6.4
2001,2001,Female,F,California,6,55-59 years,55-59,29,793756,,,3.7
2001,2001,Female,F,Colorado,8,35-39 years,35-39,21,176104,,,11.9
2001,2001,Female,F,Colorado,8,40-44 years,40-44,29,188184,,,15.4
2001,2001,Female,F,Colorado,8,45-49 years,45-49,31,173361,,,17.9
2001,2001,Female,F,Colorado,8,50-54 years,50-54,21,150367,,,14.0
2001,2001,Female,F,Connecticut,9,35-39 years,35-39,22,145480,,,15.1
2001,2001,Female,F,Connecticut,9,40-44 years,40-44,24,150070,,,16.0
2001,2001,Female,F,Florida,12,20-24 years,20-24,34,487665,,,7.0
2001,2001,Female,F,Florida,12,25-29 years,25-29,39,479386,,,8.1
2001,2001,Female,F,Florida,12,30-34 years,30-34,56,547242,,,10.2
2001,2001,Female,F,Florida,12,35-39 years,35-39,92,625870,,,14.7
2001,2001,Female,F,Florida,12,40-44 years,40-44,108,639464,,,16.9
2001,2001,Female,F,Florida,12,45-49 years,45-49,104,580233,,,17.9
2001,2001,Female,F,Florida,12,50-54 years,50-54,75,544902,,,13.8
2001,2001,Female,F,Florida,12,55-59 years,55-59,30,453587,,,6.6
2001,2001,Female,F,Florida,12,60-64 years ,60-64,20,407632,,,4.9
2001,2001,Female,F,Georgia,13,30-34 years,30-34,27,333783,,,8.1
2001,2001,Female,F,Georgia,13,35-39 years,35-39,30,350032,,,8.6
2001,2001,Female,F,Georgia,13,40-44 years,40-44,47,341838,,,13.7
2001,2001,Female,F,Georgia,13,45-49 years,45-49,37,305000,,,12.1
2001,2001,Female,F,Georgia,13,50-54 years,50-54,24,278689,,,8.6
2001,2001,Female,F,Illinois,17,30-34 years,30-34,35,458828,,,7.6
2001,2001,Female,F,Illinois,17,35-39 years,35-39,36,486187,,,7.4
2001,2001,Female,F,Illinois,17,40-44 years,40-44,56,503912,,,11.1
2001,2001,Female,F,Illinois,17,45-49 years,45-49,43,454016,,,9.5
2001,2001,Female,F,Illinois,17,50-54 years,50-54,29,409003,,,7.1
2001,2001,Female,F,Indiana,18,35-39 years,35-39,26,232426,,,11.2
2001,2001,Female,F,Indiana,18,40-44 years,40-44,24,245238,,,9.8
2001,2001,Female,F,Kentucky,21,30-34 years,30-34,20,143649,,,13.9
2001,2001,Female,F,Kentucky,21,35-39 years,35-39,21,157892,,,13.3
2001,2001,Female,F,Kentucky,21,40-44 years,40-44,30,164048,,,18.3
2001,2001,Female,F,Louisiana,22,45-49 years,45-49,20,165580,,,12.1
2001,2001,Female,F,Maryland,24,30-34 years,30-34,21,207612,,,10.1
2001,2001,Female,F,Maryland,24,35-39 years,35-39,39,236419,,,16.5
2001,2001,Female,F,Maryland,24,40-44 years,40-44,32,237939,,,13.4
2001,2001,Female,F,Maryland,24,45-49 years,45-49,30,214408,,,14.0
2001,2001,Female,F,Massachusetts,25,30-34 years,30-34,26,247616,,,10.5
2001,2001,Female,F,Massachusetts,25,35-39 years,35-39,46,269028,,,17.1
2001,2001,Female,F,Massachusetts,25,40-44 years,40-44,42,270246,,,15.5
2001,2001,Female,F,Massachusetts,25,45-49 years,45-49,21,243031,,,8.6
2001,2001,Female,F,Massachusetts,25,50-54 years,50-54,21,223907,,,9.4
2001,2001,Female,F,Michigan,26,30-34 years,30-34,29,354140,,,8.2
2001,2001,Female,F,Michigan,26,35-39 years,35-39,45,383297,,,11.7
2001,2001,Female,F,Michigan,26,40-44 years,40-44,73,410527,,,17.8
2001,2001,Female,F,Michigan,26,45-49 years,45-49,80,380321,,,21.0
2001,2001,Female,F,Michigan,26,50-54 years,50-54,43,341456,,,12.6
2001,2001,Female,F,Missouri,29,35-39 years,35-39,30,214710,,,14.0
2001,2001,Female,F,Missouri,29,40-44 years,40-44,31,228612,,,13.6
2001,2001,Female,F,Missouri,29,45-49 years,45-49,31,207438,,,14.9
2001,2001,Female,F,Nevada,32,40-44 years,40-44,25,79440,,,31.5
2001,2001,Female,F,New Jersey,34,30-34 years,30-34,28,322160,,,8.7
2001,2001,Female,F,New Jersey,34,35-39 years,35-39,29,363018,,,8.0
2001,2001,Female,F,New Jersey,34,40-44 years,40-44,51,366009,,,13.9
2001,2001,Female,F,New Jersey,34,45-49 years,45-49,31,322666,,,9.6
2001,2001,Female,F,New Jersey,34,50-54 years,50-54,21,297605,,,7.1
2001,2001,Female,F,New Mexico,35,40-44 years,40-44,20,72735,,,27.5
2001,2001,Female,F,New Mexico,35,45-49 years,45-49,22,68621,,,32.1
2001,2001,Female,F,New York,36,30-34 years,30-34,41,731056,,,5.6
2001,2001,Female,F,New York,36,35-39 years,35-39,59,782147,,,7.5
2001,2001,Female,F,New York,36,40-44 years,40-44,60,780601,,,7.7
2001,2001,Female,F,New York,36,45-49 years,45-49,52,703782,,,7.4
2001,2001,Female,F,New York,36,50-54 years,50-54,38,664041,,,5.7
2001,2001,Female,F,North Carolina,37,35-39 years,35-39,38,325332,,,11.7
2001,2001,Female,F,North Carolina,37,40-44 years,40-44,48,328645,,,14.6
2001,2001,Female,F,North Carolina,37,45-49 years,45-49,40,303307,,,13.2
2001,2001,Female,F,North Carolina,37,50-54 years,50-54,22,281512,,,7.8
2001,2001,Female,F,Ohio,39,30-34 years,30-34,29,391683,,,7.4
2001,2001,Female,F,Ohio,39,35-39 years,35-39,34,431605,,,7.9
2001,2001,Female,F,Ohio,39,40-44 years,40-44,58,469365,,,12.4
2001,2001,Female,F,Ohio,39,45-49 years,45-49,55,433405,,,12.7
2001,2001,Female,F,Ohio,39,50-54 years,50-54,37,398027,,,9.3
2001,2001,Female,F,Oklahoma,40,40-44 years,40-44,20,134082,,,14.9
2001,2001,Female,F,Oregon,41,40-44 years,40-44,25,136741,,,18.3
2001,2001,Female,F,Oregon,41,45-49 years,45-49,24,138730,,,17.3
2001,2001,Female,F,Pennsylvania,42,30-34 years,30-34,20,410964,,,4.9
2001,2001,Female,F,Pennsylvania,42,35-39 years,35-39,47,466607,,,10.1
2001,2001,Female,F,Pennsylvania,42,40-44 years,40-44,57,507210,,,11.2
2001,2001,Female,F,Pennsylvania,42,45-49 years,45-49,44,471078,,,9.3
2001,2001,Female,F,Pennsylvania,42,50-54 years,50-54,29,430523,,,6.7
2001,2001,Female,F,South Carolina,45,35-39 years,35-39,21,157249,,,13.4
2001,2001,Female,F,Tennessee,47,35-39 years,35-39,28,225565,,,12.4
2001,2001,Female,F,Tennessee,47,40-44 years,40-44,36,231736,,,15.5
2001,2001,Female,F,Tennessee,47,45-49 years,45-49,26,217520,,,12.0
2001,2001,Female,F,Tennessee,47,50-54 years,50-54,20,201393,,,9.9
2001,2001,Female,F,Texas,48,25-29 years,25-29,32,772457,,,4.1
2001,2001,Female,F,Texas,48,30-34 years,30-34,46,795457,,,5.8
2001,2001,Female,F,Texas,48,35-39 years,35-39,71,828457,,,8.6
2001,2001,Female,F,Texas,48,40-44 years,40-44,107,836307,,,12.8
2001,2001,Female,F,Texas,48,45-49 years,45-49,100,742705,,,13.5
2001,2001,Female,F,Texas,48,50-54 years,50-54,68,650246,,,10.5
2001,2001,Female,F,Texas,48,55-59 years,55-59,31,480389,,,6.5
2001,2001,Female,F,Texas,48,60-64 years ,60-64,21,380285,,,5.5
2001,2001,Female,F,Virginia,51,35-39 years,35-39,26,302523,,,8.6
2001,2001,Female,F,Virginia,51,40-44 years,40-44,38,305262,,,12.4
2001,2001,Female,F,Virginia,51,45-49 years,45-49,20,278260,,,7.2
2001,2001,Female,F,Washington,53,35-39 years,35-39,31,233122,,,13.3
2001,2001,Female,F,Washington,53,40-44 years,40-44,34,247386,,,13.7
2001,2001,Female,F,Washington,53,45-49 years,45-49,28,234687,,,11.9
2001,2001,Female,F,Washington,53,50-54 years,50-54,22,210252,,,10.5
2001,2001,Female,F,West Virginia,54,40-44 years,40-44,21,71452,,,29.4
2001,2001,Female,F,Wisconsin,55,35-39 years,35-39,20,209919,,,9.5
2001,2001,Female,F,Wisconsin,55,40-44 years,40-44,27,223372,,,12.1
2001,2001,Female,F,Wisconsin,55,45-49 years,45-49,21,203155,,,10.3
2001,2001,Male,M,Alabama,1,40-44 years,40-44,29,169104,,,17.1
2001,2001,Male,M,Alabama,1,45-49 years,45-49,24,157109,,,15.3
2001,2001,Male,M,Arizona,4,25-29 years,25-29,32,193754,,,16.5
2001,2001,Male,M,Arizona,4,30-34 years,30-34,45,195996,,,23.0
2001,2001,Male,M,Arizona,4,35-39 years,35-39,67,198530,,,33.7
2001,2001,Male,M,Arizona,4,40-44 years,40-44,74,194907,,,38.0
2001,2001,Male,M,Arizona,4,45-49 years,45-49,81,170558,,,47.5
2001,2001,Male,M,Arizona,4,50-54 years,50-54,45,154977,,,29.0
2001,2001,Male,M,California,6,20-24 years,20-24,39,1306724,,,3.0
2001,2001,Male,M,California,6,25-29 years,25-29,55,1295367,,,4.2
2001,2001,Male,M,California,6,30-34 years,30-34,83,1397761,,,5.9
2001,2001,Male,M,California,6,35-39 years,35-39,137,1418540,,,9.7
2001,2001,Male,M,California,6,40-44 years,40-44,197,1372812,,,14.4
2001,2001,Male,M,California,6,45-49 years,45-49,204,1193750,,,17.1
2001,2001,Male,M,California,6,50-54 years,50-54,133,1041193,,,12.8
2001,2001,Male,M,California,6,55-59 years,55-59,61,746797,,,8.2
2001,2001,Male,M,California,6,60-64 years ,60-64,29,566843,,,5.1
2001,2001,Male,M,Colorado,8,25-29 years,25-29,20,173708,,,11.5
2001,2001,Male,M,Colorado,8,30-34 years,30-34,38,181109,,,21.0
2001,2001,Male,M,Colorado,8,35-39 years,35-39,42,182947,,,23.0
2001,2001,Male,M,Colorado,8,40-44 years,40-44,62,190740,,,32.5
2001,2001,Male,M,Colorado,8,45-49 years,45-49,37,173483,,,21.3
2001,2001,Male,M,Colorado,8,50-54 years,50-54,22,152062,,,14.5
2001,2001,Male,M,Connecticut,9,30-34 years,30-34,26,120457,,,21.6
2001,2001,Male,M,Connecticut,9,35-39 years,35-39,43,139376,,,30.9
2001,2001,Male,M,Connecticut,9,40-44 years,40-44,48,145259,,,33.0
2001,2001,Male,M,Connecticut,9,45-49 years,45-49,38,128631,,,29.5
2001,2001,Male,M,District of Columbia,11,45-49 years,45-49,22,18735,,,117.4
2001,2001,Male,M,Florida,12,15-19 years,15-19,45,537673,,,8.4
2001,2001,Male,M,Florida,12,20-24 years,20-24,121,507085,,,23.9
2001,2001,Male,M,Florida,12,25-29 years,25-29,103,491733,,,20.9
2001,2001,Male,M,Florida,12,30-34 years,30-34,117,553416,,,21.1
2001,2001,Male,M,Florida,12,35-39 years,35-39,182,625816,,,29.1
2001,2001,Male,M,Florida,12,40-44 years,40-44,212,628880,,,33.7
2001,2001,Male,M,Florida,12,45-49 years,45-49,198,554351,,,35.7
2001,2001,Male,M,Florida,12,50-54 years,50-54,106,507575,,,20.9
2001,2001,Male,M,Florida,12,55-59 years,55-59,43,408293,,,10.5
2001,2001,Male,M,Georgia,13,20-24 years,20-24,28,319017,,,8.8
2001,2001,Male,M,Georgia,13,25-29 years,25-29,33,316243,,,10.4
2001,2001,Male,M,Georgia,13,30-34 years,30-34,32,338080,,,9.5
2001,2001,Male,M,Georgia,13,35-39 years,35-39,59,347755,,,17.0
2001,2001,Male,M,Georgia,13,40-44 years,40-44,63,332530,,,18.9
2001,2001,Male,M,Georgia,13,45-49 years,45-49,57,289742,,,19.7
2001,2001,Male,M,Georgia,13,50-54 years,50-54,42,261939,,,16.0
2001,2001,Male,M,Illinois,17,20-24 years,20-24,48,443839,,,10.8
